servername,gamescore,servePointProbability_top20,servePointFreq_top20,playerScore,opponentScore
Roger Federer,110-109,0,1,8,8
Roger Federer,110-110,0,1,8,8
Roger Federer,15-0,.66789669,271,1,0
Roger Federer,15-15,.72903228,155,1,1
Roger Federer,15-30,.6111111,72,1,2
Roger Federer,15-40,.67567569,37,1,3
Roger Federer,30-0,.73480666,181,2,0
Roger Federer,30-15,.62732917,161,2,1
Roger Federer,30-30,.68269229,104,2,2
Roger Federer,30-40,.60344827,58,2,3
Roger Federer,40-0,.66165411,133,3,0
Roger Federer,40-15,.5958904,146,3,1
Roger Federer,40-30,.6769231,130,3,2
Roger Federer,40-40,.65467626,139,3,3
Roger Federer,40-50,.54166669,48,3,4
Roger Federer,50-40,.60439563,91,4,3
Ruben Bemelmans,0-0,.5,16,0,0
Ruben Bemelmans,0-15,.625,8,0,1
Ruben Bemelmans,0-30,.66666669,3,0,2
Ruben Bemelmans,0-40,1,1,0,3
Ruben Bemelmans,100-100,1,1,7,7
Ruben Bemelmans,102-101,1,1,7,7
Ruben Bemelmans,103-101,1,1,7,7
Ruben Bemelmans,104-103,1,1,7,7
Ruben Bemelmans,105-103,1,1,7,7
Ruben Bemelmans,106-105,1,1,8,7
Ruben Bemelmans,15-0,.25,8,1,0
Ruben Bemelmans,15-15,.63636363,11,1,1
Ruben Bemelmans,15-30,.5,6,1,2
Ruben Bemelmans,15-40,.75,4,1,3
Ruben Bemelmans,30-0,.5,2,2,0
Ruben Bemelmans,30-15,.625,8,2,1
Ruben Bemelmans,30-30,.66666669,6,2,2
Ruben Bemelmans,30-40,.2,5,2,3
Ruben Bemelmans,40-0,1,1,3,0
Ruben Bemelmans,40-15,1,5,3,1
Ruben Bemelmans,40-30,.25,4,3,2
Ruben Bemelmans,40-40,.60000002,5,3,3
Ruben Bemelmans,40-50,.5,2,3,4
Ruben Bemelmans,50-40,1,3,4,3
Ryan Harrison,0-0,.47222221,36,0,0
Ryan Harrison,0-15,.52631581,19,0,1
Ryan Harrison,0-30,.44444445,9,0,2
Ryan Harrison,0-40,.60000002,5,0,3
Ryan Harrison,15-0,.47058824,17,1,0
Ryan Harrison,15-15,.68421054,19,1,1
Ryan Harrison,15-30,.60000002,10,1,2
Ryan Harrison,15-40,.5714286,7,1,3
Ryan Harrison,30-0,.625,8,2,0
Ryan Harrison,30-15,.5,16,2,1
Ryan Harrison,30-30,.78571427,14,2,2
Ryan Harrison,30-40,.5714286,7,2,3
Ryan Harrison,40-0,.40000001,5,3,0
Ryan Harrison,40-15,.72727275,11,3,1
Ryan Harrison,40-30,.71428573,14,3,2
Ryan Harrison,40-40,.4375,16,3,3
Ryan Harrison,40-50,.44444445,9,3,4
Ryan Harrison,50-40,.42857143,7,4,3
Sam Querrey,0-0,.75,140,0,0
Sam Querrey,0-15,.71428573,35,0,1
Sam Querrey,0-30,.69999999,10,0,2
Sam Querrey,0-40,.33333334,3,0,3
Sam Querrey,100-100,.83333331,6,7,7
Sam Querrey,100-101,.60000002,5,7,7
Sam Querrey,100-102,.5,2,7,7
Sam Querrey,101-100,0,2,7,7
Sam Querrey,101-101,.60000002,5,7,7
Sam Querrey,101-102,1,2,7,7
Sam Querrey,101-104,.5,4,7,7
Sam Querrey,101-105,.5,2,7,7
Sam Querrey,102-101,.5,4,7,7
Sam Querrey,102-102,.75,4,7,7
Sam Querrey,102-103,1,2,7,7
Sam Querrey,102-104,.5,2,7,7
Sam Querrey,103-101,.5,2,7,7
Sam Querrey,103-103,1,2,7,7
Sam Querrey,103-104,1,3,7,7
Sam Querrey,103-106,0,2,7,8
Sam Querrey,104-101,1,1,7,7
Sam Querrey,104-103,0,2,7,7
Sam Querrey,104-104,1,5,7,7
Sam Querrey,104-105,1,1,7,7
Sam Querrey,105-101,1,1,7,7
Sam Querrey,105-102,0,1,7,7
Sam Querrey,105-103,1,1,7,7
Sam Querrey,105-105,0,1,7,7
Sam Querrey,105-106,.66666669,3,7,8
Sam Querrey,106-103,1,2,8,7
Sam Querrey,106-105,1,2,8,7
Sam Querrey,106-106,.5,2,8,8
Sam Querrey,107-108,1,1,8,8
Sam Querrey,108-108,1,1,8,8
Sam Querrey,15-0,.66666669,105,1,0
Sam Querrey,15-15,.68333334,60,1,1
Sam Querrey,15-30,.65384614,26,1,2
Sam Querrey,15-40,.69999999,10,1,3
Sam Querrey,30-0,.62857145,70,2,0
Sam Querrey,30-15,.70149255,67,2,1
Sam Querrey,30-30,.62162161,37,2,2
Sam Querrey,30-40,.5714286,21,2,3
Sam Querrey,40-0,.68181819,44,3,0
Sam Querrey,40-15,.6885246,61,3,1
Sam Querrey,40-30,.69047618,42,3,2
Sam Querrey,40-40,.625,40,3,3
Sam Querrey,40-50,.53333336,15,3,4
Sam Querrey,50-40,.72000003,25,4,3
Samuel Groth,0-0,.64285713,70,0,0
Samuel Groth,0-15,.63999999,25,0,1
Samuel Groth,0-30,.66666669,9,0,2
Samuel Groth,0-40,1,3,0,3
Samuel Groth,100-100,1,2,7,7
Samuel Groth,100-101,.5,2,7,7
Samuel Groth,100-102,0,1,7,7
Samuel Groth,101-101,0,1,7,7
Samuel Groth,101-102,1,2,7,7
Samuel Groth,101-104,.5,2,7,7
Samuel Groth,101-105,1,1,7,7
Samuel Groth,102-102,1,2,7,7
Samuel Groth,102-104,0,1,7,7
Samuel Groth,103-106,1,1,7,8
Samuel Groth,104-103,1,2,7,7
Samuel Groth,104-106,1,1,7,8
Samuel Groth,105-103,.5,2,7,7
Samuel Groth,106-105,.5,2,8,7
Samuel Groth,106-106,0,1,8,8
Samuel Groth,107-108,1,1,8,8
Samuel Groth,108-108,0,1,8,8
Samuel Groth,15-0,.68888891,45,1,0
Samuel Groth,15-15,.80000001,30,1,1
Samuel Groth,15-30,.75,12,1,2
Samuel Groth,15-40,.33333334,6,1,3
Samuel Groth,30-0,.80645162,31,2,0
Samuel Groth,30-15,.60000002,30,2,1
Samuel Groth,30-30,.76190478,21,2,2
Samuel Groth,30-40,.85714287,7,2,3
Samuel Groth,40-0,.68000001,25,3,0
Samuel Groth,40-15,.80769229,26,3,1
Samuel Groth,40-30,.76190478,21,3,2
Samuel Groth,40-40,.66666669,24,3,3
Samuel Groth,40-50,.75,8,3,4
Samuel Groth,50-40,.5625,16,4,3
Santiago Giraldo,0-0,.73333335,45,0,0
Santiago Giraldo,0-15,.83333331,12,0,1
Santiago Giraldo,0-30,.5,2,0,2
Santiago Giraldo,0-40,0,1,0,3
Santiago Giraldo,15-0,.57575756,33,1,0
Santiago Giraldo,15-15,.70833331,24,1,1
Santiago Giraldo,15-30,.5,8,1,2
Santiago Giraldo,15-40,.25,4,1,3
Santiago Giraldo,30-0,.63157892,19,2,0
Santiago Giraldo,30-15,.54166669,24,2,1
Santiago Giraldo,30-30,.60000002,15,2,2
Santiago Giraldo,30-40,.42857143,7,2,3
Santiago Giraldo,40-0,.75,12,3,0
Santiago Giraldo,40-15,.625,16,3,1
Santiago Giraldo,40-30,.60000002,15,3,2
Santiago Giraldo,40-40,.59090906,22,3,3
Santiago Giraldo,40-50,.66666669,9,3,4
Santiago Giraldo,50-40,.46153846,13,4,3
Sergiy Stakhovsky,0-0,.69014084,142,0,0
Sergiy Stakhovsky,0-15,.63636363,44,0,1
Sergiy Stakhovsky,0-30,.5,16,0,2
Sergiy Stakhovsky,0-40,.875,8,0,3
Sergiy Stakhovsky,100-100,0,1,7,7
Sergiy Stakhovsky,100-101,0,1,7,7
Sergiy Stakhovsky,100-102,1,1,7,7
Sergiy Stakhovsky,100-103,1,1,7,7
Sergiy Stakhovsky,101-103,1,1,7,7
Sergiy Stakhovsky,101-104,0,1,7,7
Sergiy Stakhovsky,101-105,1,1,7,7
Sergiy Stakhovsky,102-105,1,1,7,7
Sergiy Stakhovsky,103-105,1,1,7,7
Sergiy Stakhovsky,15-0,.66326529,98,1,0
Sergiy Stakhovsky,15-15,.73770493,61,1,1
Sergiy Stakhovsky,15-30,.5,24,1,2
Sergiy Stakhovsky,15-40,.63157892,19,1,3
Sergiy Stakhovsky,30-0,.83076924,65,2,0
Sergiy Stakhovsky,30-15,.5714286,56,2,1
Sergiy Stakhovsky,30-30,.6388889,36,2,2
Sergiy Stakhovsky,30-40,.47999999,25,2,3
Sergiy Stakhovsky,40-0,.66666669,54,3,0
Sergiy Stakhovsky,40-15,.66000003,50,3,1
Sergiy Stakhovsky,40-30,.52499998,40,3,2
Sergiy Stakhovsky,40-40,.64285713,56,3,3
Sergiy Stakhovsky,40-50,.64999998,20,3,4
Sergiy Stakhovsky,50-40,.66666669,36,4,3
Simone Bolelli,0-0,.65566039,212,0,0
Simone Bolelli,0-15,.5479452,73,0,1
Simone Bolelli,0-30,.69696969,33,0,2
Simone Bolelli,0-40,.30000001,10,0,3
Simone Bolelli,100-100,1,2,7,7
Simone Bolelli,100-101,.25,4,7,7
Simone Bolelli,100-102,1,3,7,7
Simone Bolelli,101-100,1,4,7,7
Simone Bolelli,101-101,1,1,7,7
Simone Bolelli,101-104,1,3,7,7
Simone Bolelli,102-100,.25,4,7,7
Simone Bolelli,102-101,0,1,7,7
Simone Bolelli,102-102,0,1,7,7
Simone Bolelli,102-104,1,3,7,7
Simone Bolelli,102-105,0,1,7,7
Simone Bolelli,102-106,1,1,7,8
Simone Bolelli,103-100,1,1,7,7
Simone Bolelli,103-102,.75,4,7,7
Simone Bolelli,103-103,1,1,7,7
Simone Bolelli,103-106,.5,2,7,8
Simone Bolelli,104-100,0,1,7,7
Simone Bolelli,104-101,0,1,7,7
Simone Bolelli,104-102,.5,4,7,7
Simone Bolelli,104-103,1,1,7,7
Simone Bolelli,104-105,0,2,7,7
Simone Bolelli,104-106,.33333334,3,7,8
Simone Bolelli,105-103,0,1,7,7
Simone Bolelli,105-104,.33333334,3,7,7
Simone Bolelli,105-105,1,2,7,7
Simone Bolelli,106-104,1,1,8,7
Simone Bolelli,106-105,1,1,8,7
Simone Bolelli,106-107,1,1,8,8
Simone Bolelli,107-107,0,1,8,8
Simone Bolelli,15-0,.72661871,139,1,0
Simone Bolelli,15-15,.64102566,78,1,1
Simone Bolelli,15-30,.49019608,51,1,2
Simone Bolelli,15-40,.7241379,29,1,3
Simone Bolelli,30-0,.71287131,101,2,0
Simone Bolelli,30-15,.63291138,79,2,1
Simone Bolelli,30-30,.66666669,54,2,2
Simone Bolelli,30-40,.69230771,39,2,3
Simone Bolelli,40-0,.6388889,72,3,0
Simone Bolelli,40-15,.68421054,76,3,1
Simone Bolelli,40-30,.60000002,60,3,2
Simone Bolelli,40-40,.60714287,84,3,3
Simone Bolelli,40-50,.57575756,33,3,4
Simone Bolelli,50-40,.72549021,51,4,3
Stan Wawrinka,0-0,.60179639,334,0,0
Stan Wawrinka,0-15,.69172931,133,0,1
Stan Wawrinka,0-30,.60975611,41,0,2
Stan Wawrinka,0-40,.4375,16,0,3
Stan Wawrinka,100-100,.71428573,14,7,7
Stan Wawrinka,100-101,.66666669,3,7,7
Stan Wawrinka,100-102,0,1,7,7
Stan Wawrinka,100-103,.33333334,3,7,7
Stan Wawrinka,100-104,1,2,7,7
Stan Wawrinka,100-105,1,1,7,7
Stan Wawrinka,101-101,1,2,7,7
Stan Wawrinka,101-102,1,4,7,7
Stan Wawrinka,101-103,1,1,7,7
Stan Wawrinka,101-105,0,1,7,7
Stan Wawrinka,101-106,1,1,7,8
Stan Wawrinka,102-101,.5,4,7,7
Stan Wawrinka,102-102,.5,6,7,7
Stan Wawrinka,102-103,0,1,7,7
Stan Wawrinka,102-104,1,1,7,7
Stan Wawrinka,102-105,.5,2,7,7
Stan Wawrinka,102-106,1,2,7,8
Stan Wawrinka,103-100,.66666669,3,7,7
Stan Wawrinka,103-101,1,3,7,7
Stan Wawrinka,103-104,.66666669,3,7,7
Stan Wawrinka,103-105,1,2,7,7
Stan Wawrinka,104-100,.5,2,7,7
Stan Wawrinka,104-101,1,1,7,7
Stan Wawrinka,104-103,1,4,7,7
Stan Wawrinka,104-104,.5,2,7,7
Stan Wawrinka,105-101,1,1,7,7
Stan Wawrinka,105-102,.33333334,3,7,7
Stan Wawrinka,105-103,.5,6,7,7
Stan Wawrinka,105-104,1,1,7,7
Stan Wawrinka,105-106,1,6,7,8
Stan Wawrinka,106-101,1,1,8,7
Stan Wawrinka,106-102,0,1,8,7
Stan Wawrinka,106-103,1,1,8,7
Stan Wawrinka,106-104,0,1,8,7
Stan Wawrinka,106-105,0,2,8,7
Stan Wawrinka,106-106,.75,8,8,8
Stan Wawrinka,106-107,1,1,8,8
Stan Wawrinka,107-107,0,1,8,8
Stan Wawrinka,107-108,.40000001,5,8,8
Stan Wawrinka,108-107,1,1,8,8
Stan Wawrinka,108-108,1,2,8,8
Stan Wawrinka,109-110,1,1,8,8
Stan Wawrinka,110-110,0,1,8,8
Stan Wawrinka,112-111,1,1,8,8
Stan Wawrinka,15-0,.67164177,201,1,0
Stan Wawrinka,15-15,.67721522,158,1,1
Stan Wawrinka,15-30,.59210527,76,1,2
Stan Wawrinka,15-40,.71052629,38,1,3
Stan Wawrinka,30-0,.7185185,135,2,0
Stan Wawrinka,30-15,.6413793,145,2,1
Stan Wawrinka,30-30,.54639173,97,2,2
Stan Wawrinka,30-40,.64788735,71,2,3
Stan Wawrinka,40-0,.69072163,97,3,0
Stan Wawrinka,40-15,.69918698,123,3,1
Stan Wawrinka,40-30,.67777777,90,3,2
Stan Wawrinka,40-40,.58992803,139,3,3
Stan Wawrinka,40-50,.63157892,57,3,4
Stan Wawrinka,50-40,.65853661,82,4,3
Steve Darcis,0-0,.61764705,34,0,0
Steve Darcis,0-15,.61538464,13,0,1
Steve Darcis,0-30,.60000002,5,0,2
Steve Darcis,0-40,.5,2,0,3
Steve Darcis,15-0,.42857143,21,1,0
Steve Darcis,15-15,.69999999,20,1,1
Steve Darcis,15-30,.33333334,9,1,2
Steve Darcis,15-40,.71428573,7,1,3
Steve Darcis,30-0,.55555558,9,2,0
Steve Darcis,30-15,.6111111,18,2,1
Steve Darcis,30-30,.60000002,10,2,2
Steve Darcis,30-40,.77777779,9,2,3
Steve Darcis,40-0,.80000001,5,3,0
Steve Darcis,40-15,.5,12,3,1
Steve Darcis,40-30,.5,12,3,2
Steve Darcis,40-40,.55172414,29,3,3
Steve Darcis,40-50,.53846157,13,3,4
Steve Darcis,50-40,.4375,16,4,3
Steve Johnson,0-0,.70292884,239,0,0
Steve Johnson,0-15,.64788735,71,0,1
Steve Johnson,0-30,.60000002,25,0,2
Steve Johnson,0-40,.89999998,10,0,3
Steve Johnson,100-100,.85714287,7,7,7
Steve Johnson,100-101,1,1,7,7
Steve Johnson,100-103,1,1,7,7
Steve Johnson,101-101,1,1,7,7
Steve Johnson,101-102,0,3,7,7
Steve Johnson,101-103,.5,4,7,7
Steve Johnson,101-106,1,1,7,8
Steve Johnson,102-101,.66666669,3,7,7
Steve Johnson,102-102,0,1,7,7
Steve Johnson,102-105,0,1,7,7
Steve Johnson,102-106,1,2,7,8
Steve Johnson,103-101,.5,2,7,7
Steve Johnson,103-102,0,1,7,7
Steve Johnson,103-103,1,1,7,7
Steve Johnson,103-104,.66666669,3,7,7
Steve Johnson,103-105,1,1,7,7
Steve Johnson,104-103,.5,2,7,7
Steve Johnson,104-104,1,3,7,7
Steve Johnson,105-103,0,1,7,7
Steve Johnson,105-104,1,1,7,7
Steve Johnson,105-106,1,2,7,8
Steve Johnson,106-104,0,1,8,7
Steve Johnson,106-105,.5,2,8,7
Steve Johnson,106-106,1,3,8,8
Steve Johnson,106-107,1,1,8,8
Steve Johnson,107-107,1,1,8,8
Steve Johnson,107-108,.5,2,8,8
Steve Johnson,108-107,1,1,8,8
Steve Johnson,108-108,0,1,8,8
Steve Johnson,108-109,1,1,8,8
Steve Johnson,109-109,0,1,8,8
Steve Johnson,15-0,.625,168,1,0
Steve Johnson,15-15,.59633029,109,1,1
Steve Johnson,15-30,.69491524,59,1,2
Steve Johnson,15-40,.74074072,27,1,3
Steve Johnson,30-0,.6857143,105,2,0
Steve Johnson,30-15,.60204083,98,2,1
Steve Johnson,30-30,.67500001,80,2,2
Steve Johnson,30-40,.5869565,46,2,3
Steve Johnson,40-0,.68055558,72,3,0
Steve Johnson,40-15,.62195122,82,3,1
Steve Johnson,40-30,.62352943,85,3,2
Steve Johnson,40-40,.61946905,113,3,3
Steve Johnson,40-50,.55813956,43,3,4
Steve Johnson,50-40,.5714286,70,4,3
Tatsuma Ito,0-0,.76190478,21,0,0
Tatsuma Ito,0-15,.60000002,5,0,1
Tatsuma Ito,0-30,1,2,0,2
Tatsuma Ito,15-0,.5,16,1,0
Tatsuma Ito,15-15,.36363637,11,1,1
Tatsuma Ito,15-30,.33333334,9,1,2
Tatsuma Ito,15-40,.33333334,6,1,3
Tatsuma Ito,30-0,.875,8,2,0
Tatsuma Ito,30-15,.80000001,5,2,1
Tatsuma Ito,30-30,1,4,2,2
Tatsuma Ito,30-40,1,2,2,3
Tatsuma Ito,40-0,.5714286,7,3,0
Tatsuma Ito,40-15,.42857143,7,3,1
Tatsuma Ito,40-30,.375,8,3,2
Tatsuma Ito,40-40,.625,16,3,3
Tatsuma Ito,40-50,.5,6,3,4
Tatsuma Ito,50-40,.40000001,10,4,3
Teimuraz Gabashvili,0-0,.66666669,18,0,0
Teimuraz Gabashvili,0-15,.5,6,0,1
Teimuraz Gabashvili,0-30,.66666669,3,0,2
Teimuraz Gabashvili,0-40,1,1,0,3
Teimuraz Gabashvili,101-100,1,1,7,7
Teimuraz Gabashvili,102-100,1,1,7,7
Teimuraz Gabashvili,103-102,1,1,7,7
Teimuraz Gabashvili,104-102,1,1,7,7
Teimuraz Gabashvili,15-0,.66666669,12,1,0
Teimuraz Gabashvili,15-15,.42857143,7,1,1
Teimuraz Gabashvili,15-30,.5,6,1,2
Teimuraz Gabashvili,15-40,.5,4,1,3
Teimuraz Gabashvili,30-0,.5,8,2,0
Teimuraz Gabashvili,30-15,.5714286,7,2,1
Teimuraz Gabashvili,30-30,1,6,2,2
Teimuraz Gabashvili,30-40,1,2,2,3
Teimuraz Gabashvili,40-0,.5,4,3,0
Teimuraz Gabashvili,40-15,1,6,3,1
Teimuraz Gabashvili,40-30,1,6,3,2
Teimuraz Gabashvili,40-40,1,2,3,3
Teimuraz Gabashvili,50-40,1,2,4,3
Teymuraz Gabashvili,0-0,.72340423,47,0,0
Teymuraz Gabashvili,0-15,.76923078,13,0,1
Teymuraz Gabashvili,0-30,.66666669,3,0,2
Teymuraz Gabashvili,0-40,0,1,0,3
Teymuraz Gabashvili,100-100,1,1,7,7
Teymuraz Gabashvili,101-102,1,1,7,7
Teymuraz Gabashvili,102-102,1,1,7,7
Teymuraz Gabashvili,103-104,1,1,7,7
Teymuraz Gabashvili,104-104,1,1,7,7
Teymuraz Gabashvili,15-0,.5,34,1,0
Teymuraz Gabashvili,15-15,.81481481,27,1,1
Teymuraz Gabashvili,15-30,.71428573,7,1,2
Teymuraz Gabashvili,15-40,.5,2,1,3
Teymuraz Gabashvili,30-0,.58823532,17,2,0
Teymuraz Gabashvili,30-15,.51724136,29,2,1
Teymuraz Gabashvili,30-30,.63157892,19,2,2
Teymuraz Gabashvili,30-40,.75,8,2,3
Teymuraz Gabashvili,40-0,.5,10,3,0
Teymuraz Gabashvili,40-15,.69999999,20,3,1
Teymuraz Gabashvili,40-30,.33333334,18,3,2
Teymuraz Gabashvili,40-40,.63999999,25,3,3
Teymuraz Gabashvili,40-50,.55555558,9,3,4
Teymuraz Gabashvili,50-40,.875,16,4,3
Thanasi Kokkinakis,0-0,.66279072,86,0,0
Thanasi Kokkinakis,0-15,.58620691,29,0,1
Thanasi Kokkinakis,0-30,.33333334,12,0,2
Thanasi Kokkinakis,0-40,.875,8,0,3
Thanasi Kokkinakis,100-100,1,1,7,7
Thanasi Kokkinakis,100-101,1,1,7,7
Thanasi Kokkinakis,101-101,1,1,7,7
Thanasi Kokkinakis,101-102,0,1,7,7
Thanasi Kokkinakis,101-103,1,1,7,7
Thanasi Kokkinakis,102-105,0,1,7,7
Thanasi Kokkinakis,102-106,0,1,7,8
Thanasi Kokkinakis,104-101,0,1,7,7
Thanasi Kokkinakis,104-102,0,1,7,7
Thanasi Kokkinakis,105-104,0,1,7,7
Thanasi Kokkinakis,105-105,0,1,7,7
Thanasi Kokkinakis,15-0,.68421054,57,1,0
Thanasi Kokkinakis,15-15,.60000002,35,1,1
Thanasi Kokkinakis,15-30,.72222221,18,1,2
Thanasi Kokkinakis,15-40,.66666669,12,1,3
Thanasi Kokkinakis,30-0,.61538464,39,2,0
Thanasi Kokkinakis,30-15,.72222221,36,2,1
Thanasi Kokkinakis,30-30,.78260869,23,2,2
Thanasi Kokkinakis,30-40,.53846157,13,2,3
Thanasi Kokkinakis,40-0,.83333331,24,3,0
Thanasi Kokkinakis,40-15,.53333336,30,3,1
Thanasi Kokkinakis,40-30,.65625,32,3,2
Thanasi Kokkinakis,40-40,.66666669,33,3,3
Thanasi Kokkinakis,40-50,.54545456,11,3,4
Thanasi Kokkinakis,50-40,.59090906,22,4,3
Thiemo de Bakker,0-0,.68292683,41,0,0
Thiemo de Bakker,0-15,.38461539,13,0,1
Thiemo de Bakker,0-30,.375,8,0,2
Thiemo de Bakker,0-40,.80000001,5,0,3
Thiemo de Bakker,100-100,0,1,7,7
Thiemo de Bakker,100-103,1,1,7,7
Thiemo de Bakker,101-100,1,1,7,7
Thiemo de Bakker,101-103,1,1,7,7
Thiemo de Bakker,102-100,1,1,7,7
Thiemo de Bakker,103-102,1,1,7,7
Thiemo de Bakker,104-102,0,1,7,7
Thiemo de Bakker,104-103,1,1,7,7
Thiemo de Bakker,105-103,0,1,7,7
Thiemo de Bakker,105-104,1,1,7,7
Thiemo de Bakker,106-104,1,1,8,7
Thiemo de Bakker,106-105,1,1,8,7
Thiemo de Bakker,15-0,.78571427,28,1,0
Thiemo de Bakker,15-15,.81818181,11,1,1
Thiemo de Bakker,15-30,1,5,1,2
Thiemo de Bakker,15-40,1,4,1,3
Thiemo de Bakker,30-0,.59090906,22,2,0
Thiemo de Bakker,30-15,.5,18,2,1
Thiemo de Bakker,30-30,.64285713,14,2,2
Thiemo de Bakker,30-40,.77777779,9,2,3
Thiemo de Bakker,40-0,.92307693,13,3,0
Thiemo de Bakker,40-15,.60000002,10,3,1
Thiemo de Bakker,40-30,.53846157,13,3,2
Thiemo de Bakker,40-40,.60714287,28,3,3
Thiemo de Bakker,40-50,.63636363,11,3,4
Thiemo de Bakker,50-40,.52941179,17,4,3
Thomas Fabbiano,0-0,.55555558,9,0,0
Thomas Fabbiano,0-15,.75,4,0,1
Thomas Fabbiano,0-30,1,1,0,2
Thomas Fabbiano,101-100,1,1,7,7
Thomas Fabbiano,102-100,1,1,7,7
Thomas Fabbiano,105-100,1,1,7,7
Thomas Fabbiano,106-100,1,1,8,7
Thomas Fabbiano,15-0,.80000001,5,1,0
Thomas Fabbiano,15-15,.75,4,1,1
Thomas Fabbiano,15-30,.5,2,1,2
Thomas Fabbiano,15-40,1,1,1,3
Thomas Fabbiano,30-0,.5,4,2,0
Thomas Fabbiano,30-15,.80000001,5,2,1
Thomas Fabbiano,30-30,.5,2,2,2
Thomas Fabbiano,30-40,.5,2,2,3
Thomas Fabbiano,40-0,1,2,3,0
Thomas Fabbiano,40-15,1,4,3,1
Thomas Fabbiano,40-30,0,1,3,2
Thomas Fabbiano,40-40,.40000001,5,3,3
Thomas Fabbiano,40-50,.33333334,3,3,4
Thomas Fabbiano,50-40,0,2,4,3
Thomaz Bellucci,0-0,.5529412,170,0,0
Thomaz Bellucci,0-15,.55263156,76,0,1
Thomaz Bellucci,0-30,.67647058,34,0,2
Thomaz Bellucci,0-40,.72727275,11,0,3
Thomaz Bellucci,100-100,0,1,7,7
Thomaz Bellucci,100-101,1,2,7,7
Thomaz Bellucci,101-100,.5,4,7,7
Thomaz Bellucci,101-101,1,4,7,7
Thomaz Bellucci,102-100,1,2,7,7
Thomaz Bellucci,102-101,1,1,7,7
Thomaz Bellucci,102-103,1,1,7,7
Thomaz Bellucci,103-101,0,1,7,7
Thomaz Bellucci,103-102,.5,4,7,7
Thomaz Bellucci,103-103,.66666669,3,7,7
Thomaz Bellucci,103-106,1,1,7,8
Thomaz Bellucci,104-101,0,1,7,7
Thomaz Bellucci,104-102,1,3,7,7
Thomaz Bellucci,104-103,0,1,7,7
Thomaz Bellucci,104-104,0,1,7,7
Thomaz Bellucci,104-105,0,1,7,7
Thomaz Bellucci,104-106,1,2,7,8
Thomaz Bellucci,105-104,1,1,7,7
Thomaz Bellucci,106-103,0,1,8,7
Thomaz Bellucci,106-104,.5,2,8,7
Thomaz Bellucci,106-105,1,1,8,7
Thomaz Bellucci,106-107,1,1,8,8
Thomaz Bellucci,107-107,1,1,8,8
Thomaz Bellucci,108-109,1,1,8,8
Thomaz Bellucci,109-109,0,1,8,8
Thomaz Bellucci,110-111,1,1,8,8
Thomaz Bellucci,111-111,0,1,8,8
Thomaz Bellucci,15-0,.60638297,94,1,0
Thomaz Bellucci,15-15,.68354428,79,1,1
Thomaz Bellucci,15-30,.70833331,48,1,2
Thomaz Bellucci,15-40,.68181819,22,1,3
Thomaz Bellucci,30-0,.61403507,57,2,0
Thomaz Bellucci,30-15,.68421054,76,2,1
Thomaz Bellucci,30-30,.58620691,58,2,2
Thomaz Bellucci,30-40,.51282054,39,2,3
Thomaz Bellucci,40-0,.62857145,35,3,0
Thomaz Bellucci,40-15,.70769233,65,3,1
Thomaz Bellucci,40-30,.64150941,53,3,2
Thomaz Bellucci,40-40,.63218391,87,3,3
Thomaz Bellucci,40-50,.59375,32,3,4
Thomaz Bellucci,50-40,.47272727,55,4,3
Tim Smyczek,0-0,.58823532,68,0,0
Tim Smyczek,0-15,.6785714,28,0,1
Tim Smyczek,0-30,.55555558,9,0,2
Tim Smyczek,0-40,1,4,0,3
Tim Smyczek,100-100,0,1,7,7
Tim Smyczek,100-101,0,1,7,7
Tim Smyczek,100-102,1,1,7,7
Tim Smyczek,101-102,1,1,7,7
Tim Smyczek,101-104,1,1,7,7
Tim Smyczek,102-102,1,1,7,7
Tim Smyczek,102-104,0,1,7,7
Tim Smyczek,104-103,0,1,7,7
Tim Smyczek,104-104,1,1,7,7
Tim Smyczek,106-105,0,1,8,7
Tim Smyczek,106-106,0,1,8,8
Tim Smyczek,107-108,1,1,8,8
Tim Smyczek,108-108,0,1,8,8
Tim Smyczek,15-0,.625,40,1,0
Tim Smyczek,15-15,.64705884,34,1,1
Tim Smyczek,15-30,.64705884,17,1,2
Tim Smyczek,15-40,.40000001,10,1,3
Tim Smyczek,30-0,.83999997,25,2,0
Tim Smyczek,30-15,.69230771,26,2,1
Tim Smyczek,30-30,.78947371,19,2,2
Tim Smyczek,30-40,.75,8,2,3
Tim Smyczek,40-0,.61904764,21,3,0
Tim Smyczek,40-15,.65384614,26,3,1
Tim Smyczek,40-30,.54166669,24,3,2
Tim Smyczek,40-40,.66666669,30,3,3
Tim Smyczek,40-50,.60000002,10,3,4
Tim Smyczek,50-40,.64999998,20,4,3
Tobias Kamke,0-0,.66666669,30,0,0
Tobias Kamke,0-15,.2,10,0,1
Tobias Kamke,0-30,.875,8,0,2
Tobias Kamke,0-40,1,1,0,3
Tobias Kamke,100-100,0,1,7,7
Tobias Kamke,102-101,1,1,7,7
Tobias Kamke,103-101,1,1,7,7
Tobias Kamke,106-101,1,1,8,7
Tobias Kamke,15-0,.60000002,20,1,0
Tobias Kamke,15-15,.69999999,10,1,1
Tobias Kamke,15-30,.69999999,10,1,2
Tobias Kamke,15-40,.25,4,1,3
Tobias Kamke,30-0,.5,12,2,0
Tobias Kamke,30-15,.53846157,13,2,1
Tobias Kamke,30-30,.61538464,13,2,2
