"","Topn","Gamescore","Breaks","Frequency","Density"
"1306",50,"40-30",0.375,0,0
"1307",50,"40-30",0.4,0,0
"1308",50,"40-30",0.425,0,0
"1309",50,"40-30",0.45,0,0
"1310",50,"40-30",0.475,4,0.993788819875778
"1311",50,"40-30",0.5,2,0.496894409937888
"1312",50,"40-30",0.525,4,0.993788819875775
"1313",50,"40-30",0.55,15,3.72670807453416
"1314",50,"40-30",0.575,21,5.21739130434782
"1315",50,"40-30",0.6,36,8.94409937888202
"1316",50,"40-30",0.625,29,7.20496894409937
"1317",50,"40-30",0.65,27,6.70807453416148
"1318",50,"40-30",0.675,12,2.98136645962733
"1319",50,"40-30",0.7,8,1.98757763975155
"1320",50,"40-30",0.725,2,0.49689440993789
"1321",50,"40-30",0.75,0,0
"1322",50,"40-30",0.775,0,0
"1323",50,"40-30",0.8,0,0
"1324",50,"40-30",0.825,1,0.248447204968944
"1325",50,"40-30",0.85,0,0
"1326",50,"40-30",0.875,0,0
"1327",50,"40-40",0.25,0,0
"1328",50,"40-40",0.275,0,0
"1329",50,"40-40",0.3,0,0
"1330",50,"40-40",0.325,0,0
"1331",50,"40-40",0.35,0,0
"1332",50,"40-40",0.375,0,0
"1333",50,"40-40",0.4,0,0
"1334",50,"40-40",0.425,0,0
"1335",50,"40-40",0.45,1,0.273972602739726
"1336",50,"40-40",0.475,3,0.821917808219179
"1337",50,"40-40",0.5,4,1.0958904109589
"1338",50,"40-40",0.525,9,2.46575342465753
"1339",50,"40-40",0.55,14,3.83561643835616
"1340",50,"40-40",0.575,19,5.20547945205479
"1341",50,"40-40",0.6,33,9.04109589041099
"1342",50,"40-40",0.625,28,7.67123287671232
"1343",50,"40-40",0.65,12,3.28767123287671
"1344",50,"40-40",0.675,11,3.01369863013698
"1345",50,"40-40",0.7,5,1.36986301369863
"1346",50,"40-40",0.725,5,1.36986301369863
"1347",50,"40-40",0.75,2,0.547945205479452
"1348",50,"40-40",0.775,0,0
"1349",50,"40-40",0.8,0,0
"1350",50,"40-40",0.825,0,0
"1351",50,"40-40",0.85,0,0
"1352",50,"40-40",0.875,0,0
"1353",50,"40-50",0.25,0,0
"1354",50,"40-50",0.275,0,0
"1355",50,"40-50",0.3,0,0
"1356",50,"40-50",0.325,0,0
"1357",50,"40-50",0.35,0,0
"1358",50,"40-50",0.375,1,0.353982300884955
"1359",50,"40-50",0.4,3,1.06194690265487
"1360",50,"40-50",0.425,0,0
"1361",50,"40-50",0.45,2,0.707964601769911
"1362",50,"40-50",0.475,3,1.06194690265487
"1363",50,"40-50",0.5,6,2.12389380530973
"1364",50,"40-50",0.525,7,2.47787610619469
"1365",50,"40-50",0.55,13,4.60176991150442
"1366",50,"40-50",0.575,13,4.60176991150442
"1367",50,"40-50",0.6,22,7.78761061946905
"1368",50,"40-50",0.625,18,6.3716814159292
"1369",50,"40-50",0.65,12,4.24778761061947
"1370",50,"40-50",0.675,7,2.47787610619469
"1371",50,"40-50",0.7,2,0.707964601769911
"1372",50,"40-50",0.725,3,1.06194690265487
"1373",50,"40-50",0.75,1,0.353982300884955
"1374",50,"40-50",0.775,0,0
"1375",50,"40-50",0.8,0,0
"1376",50,"40-50",0.825,0,0
"1377",50,"40-50",0.85,0,0
"1378",50,"40-50",0.875,0,0
"1379",50,"50-40",0.25,0,0
"1380",50,"50-40",0.275,0,0
"1381",50,"50-40",0.3,0,0
"1382",50,"50-40",0.325,0,0
"1383",50,"50-40",0.35,0,0
"1384",50,"50-40",0.375,0,0
"1385",50,"50-40",0.4,0,0
"1386",50,"50-40",0.425,0,0
"1387",50,"50-40",0.45,1,0.298507462686567
"1388",50,"50-40",0.475,1,0.298507462686568
"1389",50,"50-40",0.5,1,0.298507462686567
"1390",50,"50-40",0.525,6,1.7910447761194
"1391",50,"50-40",0.55,13,3.88059701492537
"1392",50,"50-40",0.575,15,4.4776119402985
"1393",50,"50-40",0.6,28,8.35820895522391
"1394",50,"50-40",0.625,21,6.2686567164179
"1395",50,"50-40",0.65,24,7.16417910447761
"1396",50,"50-40",0.675,6,1.7910447761194
"1397",50,"50-40",0.7,8,2.38805970149253
"1398",50,"50-40",0.725,5,1.49253731343284
"1399",50,"50-40",0.75,3,0.895522388059701
"1400",50,"50-40",0.775,2,0.597014925373134
"1401",50,"50-40",0.8,0,0
"1402",50,"50-40",0.825,0,0
"1403",50,"50-40",0.85,0,0
"1404",50,"50-40",0.875,0,0
"1405",40,"0-0",0.25,0,0
"1406",40,"0-0",0.275,0,0
"1407",40,"0-0",0.3,0,0
"1408",40,"0-0",0.325,0,0
"1409",40,"0-0",0.35,0,0
"1410",40,"0-0",0.375,0,0
"1411",40,"0-0",0.4,1,0.193236714975845
"1412",40,"0-0",0.425,0,0
"1413",40,"0-0",0.45,1,0.193236714975845
"1414",40,"0-0",0.475,1,0.193236714975846
"1415",40,"0-0",0.5,1,0.193236714975845
"1416",40,"0-0",0.525,0,0
"1417",40,"0-0",0.55,13,2.51207729468599
"1418",40,"0-0",0.575,24,4.63768115942029
"1419",40,"0-0",0.6,42,8.11594202898554
"1420",40,"0-0",0.625,62,11.9806763285024
"1421",40,"0-0",0.65,34,6.57004830917874
"1422",40,"0-0",0.675,18,3.47826086956521
"1423",40,"0-0",0.7,8,1.54589371980676
"1424",40,"0-0",0.725,1,0.193236714975846
"1425",40,"0-0",0.75,1,0.193236714975845
"1426",40,"0-0",0.775,0,0
"1427",40,"0-0",0.8,0,0
"1428",40,"0-0",0.825,0,0
"1429",40,"0-0",0.85,0,0
"1430",40,"0-0",0.875,0,0
"1431",40,"0-15",0.25,0,0
"1432",40,"0-15",0.275,0,0
"1433",40,"0-15",0.3,0,0
"1434",40,"0-15",0.325,0,0
"1435",40,"0-15",0.35,0,0
"1436",40,"0-15",0.375,0,0
"1437",40,"0-15",0.4,0,0
"1438",40,"0-15",0.425,0,0
"1439",40,"0-15",0.45,1,0.256410256410256
"1440",40,"0-15",0.475,5,1.28205128205128
"1441",40,"0-15",0.5,6,1.53846153846154
"1442",40,"0-15",0.525,11,2.82051282051282
"1443",40,"0-15",0.55,17,4.35897435897436
"1444",40,"0-15",0.575,29,7.43589743589743
"1445",40,"0-15",0.6,28,7.1794871794872
"1446",40,"0-15",0.625,33,8.46153846153845
"1447",40,"0-15",0.65,14,3.58974358974359
"1448",40,"0-15",0.675,9,2.30769230769231
"1449",40,"0-15",0.7,0,0
"1450",40,"0-15",0.725,3,0.769230769230772
"1451",40,"0-15",0.75,0,0
"1452",40,"0-15",0.775,0,0
"1453",40,"0-15",0.8,0,0
"1454",40,"0-15",0.825,0,0
"1455",40,"0-15",0.85,0,0
"1456",40,"0-15",0.875,0,0
"1457",40,"0-30",0.25,0,0
"1458",40,"0-30",0.275,0,0
"1459",40,"0-30",0.3,0,0
"1460",40,"0-30",0.325,0,0
"1461",40,"0-30",0.35,0,0
"1462",40,"0-30",0.375,0,0
"1463",40,"0-30",0.4,0,0
"1464",40,"0-30",0.425,1,0.350877192982457
"1465",40,"0-30",0.45,1,0.350877192982456
"1466",40,"0-30",0.475,5,1.75438596491228
"1467",40,"0-30",0.5,3,1.05263157894737
"1468",40,"0-30",0.525,6,2.10526315789473
"1469",40,"0-30",0.55,16,5.61403508771929
"1470",40,"0-30",0.575,15,5.26315789473684
"1471",40,"0-30",0.6,20,7.01754385964915
"1472",40,"0-30",0.625,14,4.91228070175438
"1473",40,"0-30",0.65,10,3.50877192982456
"1474",40,"0-30",0.675,11,3.85964912280701
"1475",40,"0-30",0.7,6,2.10526315789473
"1476",40,"0-30",0.725,5,1.75438596491229
"1477",40,"0-30",0.75,1,0.350877192982456
"1478",40,"0-30",0.775,0,0
"1479",40,"0-30",0.8,0,0
"1480",40,"0-30",0.825,0,0
"1481",40,"0-30",0.85,0,0
"1482",40,"0-30",0.875,0,0
"1483",40,"0-40",0.25,0,0
"1484",40,"0-40",0.275,0,0
"1485",40,"0-40",0.3,0,0
"1486",40,"0-40",0.325,0,0
"1487",40,"0-40",0.35,0,0
"1488",40,"0-40",0.375,0,0
"1489",40,"0-40",0.4,0,0
"1490",40,"0-40",0.425,0,0
"1491",40,"0-40",0.45,2,1.42857142857143
"1492",40,"0-40",0.475,4,2.85714285714286
"1493",40,"0-40",0.5,8,5.71428571428571
"1494",40,"0-40",0.525,4,2.85714285714285
"1495",40,"0-40",0.55,5,3.57142857142857
"1496",40,"0-40",0.575,5,3.57142857142857
"1497",40,"0-40",0.6,5,3.57142857142858
"1498",40,"0-40",0.625,7,5
"1499",40,"0-40",0.65,9,6.42857142857142
"1500",40,"0-40",0.675,6,4.28571428571428
"1501",40,"0-40",0.7,0,0
"1502",40,"0-40",0.725,0,0
"1503",40,"0-40",0.75,0,0
"1504",40,"0-40",0.775,0,0
"1505",40,"0-40",0.8,1,0.714285714285714
"1506",40,"0-40",0.825,0,0
"1507",40,"0-40",0.85,0,0
"1508",40,"0-40",0.875,0,0
"1509",40,"15-0",0.25,0,0
"1510",40,"15-0",0.275,0,0
"1511",40,"15-0",0.3,0,0
"1512",40,"15-0",0.325,0,0
"1513",40,"15-0",0.35,0,0
"1514",40,"15-0",0.375,0,0
"1515",40,"15-0",0.4,0,0
"1516",40,"15-0",0.425,0,0
"1517",40,"15-0",0.45,2,0.439560439560439
"1518",40,"15-0",0.475,2,0.43956043956044
"1519",40,"15-0",0.5,1,0.21978021978022
"1520",40,"15-0",0.525,6,1.31868131868132
"1521",40,"15-0",0.55,16,3.51648351648351
"1522",40,"15-0",0.575,15,3.29670329670329
"1523",40,"15-0",0.6,38,8.35164835164838
"1524",40,"15-0",0.625,39,8.57142857142856
"1525",40,"15-0",0.65,36,7.9120879120879
"1526",40,"15-0",0.675,14,3.07692307692307
"1527",40,"15-0",0.7,6,1.31868131868132
"1528",40,"15-0",0.725,4,0.879120879120882
"1529",40,"15-0",0.75,2,0.439560439560439
"1530",40,"15-0",0.775,1,0.21978021978022
"1531",40,"15-0",0.8,0,0
"1532",40,"15-0",0.825,0,0
"1533",40,"15-0",0.85,0,0
"1534",40,"15-0",0.875,0,0
"1535",40,"15-15",0.25,0,0
"1536",40,"15-15",0.275,0,0
"1537",40,"15-15",0.3,0,0
"1538",40,"15-15",0.325,1,0.236686390532544
"1539",40,"15-15",0.35,1,0.236686390532545
"1540",40,"15-15",0.375,0,0
"1541",40,"15-15",0.4,0,0
"1542",40,"15-15",0.425,0,0
"1543",40,"15-15",0.45,0,0
"1544",40,"15-15",0.475,2,0.473372781065089
"1545",40,"15-15",0.5,1,0.236686390532544
"1546",40,"15-15",0.525,4,0.946745562130177
"1547",40,"15-15",0.55,13,3.07692307692307
"1548",40,"15-15",0.575,15,3.55029585798816
"1549",40,"15-15",0.6,44,10.414201183432
"1550",40,"15-15",0.625,26,6.15384615384615
"1551",40,"15-15",0.65,31,7.33727810650887
"1552",40,"15-15",0.675,16,3.78698224852071
"1553",40,"15-15",0.7,4,0.946745562130177
"1554",40,"15-15",0.725,8,1.89349112426036
"1555",40,"15-15",0.75,2,0.473372781065088
"1556",40,"15-15",0.775,0,0
"1557",40,"15-15",0.8,1,0.236686390532544
"1558",40,"15-15",0.825,0,0
"1559",40,"15-15",0.85,0,0
"1560",40,"15-15",0.875,0,0
"1561",40,"15-30",0.25,0,0
"1562",40,"15-30",0.275,0,0
"1563",40,"15-30",0.3,0,0
"1564",40,"15-30",0.325,0,0
"1565",40,"15-30",0.35,0,0
"1566",40,"15-30",0.375,0,0
"1567",40,"15-30",0.4,1,0.279720279720279
"1568",40,"15-30",0.425,1,0.27972027972028
"1569",40,"15-30",0.45,0,0
"1570",40,"15-30",0.475,2,0.55944055944056
"1571",40,"15-30",0.5,3,0.839160839160838
"1572",40,"15-30",0.525,12,3.35664335664335
"1573",40,"15-30",0.55,13,3.63636363636363
"1574",40,"15-30",0.575,20,5.59440559440559
"1575",40,"15-30",0.6,31,8.6713286713287
"1576",40,"15-30",0.625,26,7.27272727272727
"1577",40,"15-30",0.65,21,5.87412587412587
"1578",40,"15-30",0.675,5,1.3986013986014
"1579",40,"15-30",0.7,3,0.839160839160838
"1580",40,"15-30",0.725,2,0.559440559440561
"1581",40,"15-30",0.75,3,0.839160839160838
"1582",40,"15-30",0.775,0,0
"1583",40,"15-30",0.8,0,0
"1584",40,"15-30",0.825,0,0
"1585",40,"15-30",0.85,0,0
"1586",40,"15-30",0.875,0,0
"1587",40,"15-40",0.25,0,0
"1588",40,"15-40",0.275,0,0
"1589",40,"15-40",0.3,0,0
"1590",40,"15-40",0.325,0,0
"1591",40,"15-40",0.35,0,0
"1592",40,"15-40",0.375,0,0
"1593",40,"15-40",0.4,0,0
"1594",40,"15-40",0.425,1,0.366972477064221
"1595",40,"15-40",0.45,1,0.36697247706422
"1596",40,"15-40",0.475,2,0.733944954128441
"1597",40,"15-40",0.5,3,1.10091743119266
"1598",40,"15-40",0.525,7,2.56880733944954
"1599",40,"15-40",0.55,14,5.13761467889908
"1600",40,"15-40",0.575,18,6.60550458715596
"1601",40,"15-40",0.6,16,5.87155963302754
"1602",40,"15-40",0.625,19,6.97247706422018
"1603",40,"15-40",0.65,10,3.6697247706422
"1604",40,"15-40",0.675,8,2.93577981651376
"1605",40,"15-40",0.7,6,2.20183486238532
"1606",40,"15-40",0.725,4,1.46788990825689
"1607",40,"15-40",0.75,0,0
"1608",40,"15-40",0.775,0,0
"1609",40,"15-40",0.8,0,0
"1610",40,"15-40",0.825,0,0
"1611",40,"15-40",0.85,0,0
"1612",40,"15-40",0.875,0,0
"1613",40,"30-0",0.25,0,0
"1614",40,"30-0",0.275,0,0
"1615",40,"30-0",0.3,0,0
"1616",40,"30-0",0.325,0,0
"1617",40,"30-0",0.35,0,0
"1618",40,"30-0",0.375,0,0
"1619",40,"30-0",0.4,0,0
"1620",40,"30-0",0.425,0,0
"1621",40,"30-0",0.45,0,0
"1622",40,"30-0",0.475,1,0.243902439024391
"1623",40,"30-0",0.5,2,0.48780487804878
"1624",40,"30-0",0.525,6,1.46341463414634
"1625",40,"30-0",0.55,2,0.48780487804878
"1626",40,"30-0",0.575,11,2.68292682926829
"1627",40,"30-0",0.6,17,4.14634146341465
"1628",40,"30-0",0.625,29,7.07317073170731
"1629",40,"30-0",0.65,38,9.26829268292682
"1630",40,"30-0",0.675,24,5.85365853658536
"1631",40,"30-0",0.7,19,4.63414634146341
"1632",40,"30-0",0.725,8,1.95121951219513
"1633",40,"30-0",0.75,6,1.46341463414634
"1634",40,"30-0",0.775,1,0.24390243902439
"1635",40,"30-0",0.8,0,0
"1636",40,"30-0",0.825,0,0
"1637",40,"30-0",0.85,0,0
"1638",40,"30-0",0.875,0,0
"1639",40,"30-15",0.25,0,0
"1640",40,"30-15",0.275,0,0
"1641",40,"30-15",0.3,0,0
"1642",40,"30-15",0.325,0,0
"1643",40,"30-15",0.35,0,0
"1644",40,"30-15",0.375,0,0
"1645",40,"30-15",0.4,0,0
"1646",40,"30-15",0.425,0,0
"1647",40,"30-15",0.45,0,0
"1648",40,"30-15",0.475,1,0.243902439024391
"1649",40,"30-15",0.5,3,0.73170731707317
"1650",40,"30-15",0.525,4,0.97560975609756
"1651",40,"30-15",0.55,15,3.65853658536585
"1652",40,"30-15",0.575,21,5.12195121951219
"1653",40,"30-15",0.6,36,8.78048780487808
"1654",40,"30-15",0.625,34,8.29268292682926
"1655",40,"30-15",0.65,25,6.09756097560975
"1656",40,"30-15",0.675,11,2.68292682926829
"1657",40,"30-15",0.7,9,2.19512195121951
"1658",40,"30-15",0.725,3,0.731707317073173
"1659",40,"30-15",0.75,1,0.24390243902439
"1660",40,"30-15",0.775,1,0.24390243902439
"1661",40,"30-15",0.8,0,0
"1662",40,"30-15",0.825,0,0
"1663",40,"30-15",0.85,0,0
"1664",40,"30-15",0.875,0,0
"1665",40,"30-30",0.25,0,0
"1666",40,"30-30",0.275,0,0
"1667",40,"30-30",0.3,0,0
"1668",40,"30-30",0.325,0,0
"1669",40,"30-30",0.35,0,0
"1670",40,"30-30",0.375,0,0
"1671",40,"30-30",0.4,0,0
"1672",40,"30-30",0.425,0,0
"1673",40,"30-30",0.45,1,0.27027027027027
"1674",40,"30-30",0.475,0,0
"1675",40,"30-30",0.5,2,0.54054054054054
"1676",40,"30-30",0.525,7,1.89189189189189
"1677",40,"30-30",0.55,7,1.89189189189189
"1678",40,"30-30",0.575,23,6.21621621621621
"1679",40,"30-30",0.6,24,6.48648648648651
"1680",40,"30-30",0.625,32,8.64864864864864
"1681",40,"30-30",0.65,28,7.56756756756756
"1682",40,"30-30",0.675,12,3.24324324324324
"1683",40,"30-30",0.7,7,1.89189189189189
"1684",40,"30-30",0.725,3,0.810810810810814
"1685",40,"30-30",0.75,2,0.54054054054054
"1686",40,"30-30",0.775,0,0
"1687",40,"30-30",0.8,0,0
"1688",40,"30-30",0.825,0,0
"1689",40,"30-30",0.85,0,0
"1690",40,"30-30",0.875,0,0
"1691",40,"30-40",0.25,0,0
"1692",40,"30-40",0.275,0,0
"1693",40,"30-40",0.3,0,0
"1694",40,"30-40",0.325,0,0
"1695",40,"30-40",0.35,0,0
"1696",40,"30-40",0.375,0,0
"1697",40,"30-40",0.4,0,0
"1698",40,"30-40",0.425,0,0
"1699",40,"30-40",0.45,2,0.610687022900763
"1700",40,"30-40",0.475,6,1.83206106870229
"1701",40,"30-40",0.5,5,1.52671755725191
"1702",40,"30-40",0.525,6,1.83206106870229
"1703",40,"30-40",0.55,17,5.19083969465648
"1704",40,"30-40",0.575,19,5.80152671755725
"1705",40,"30-40",0.6,24,7.32824427480919
"1706",40,"30-40",0.625,21,6.41221374045801
"1707",40,"30-40",0.65,8,2.44274809160305
"1708",40,"30-40",0.675,13,3.96946564885496
"1709",40,"30-40",0.7,6,1.83206106870229
"1710",40,"30-40",0.725,3,0.916030534351148
"1711",40,"30-40",0.75,0,0
"1712",40,"30-40",0.775,1,0.305343511450381
"1713",40,"30-40",0.8,0,0
"1714",40,"30-40",0.825,0,0
"1715",40,"30-40",0.85,0,0
"1716",40,"30-40",0.875,0,0
"1717",40,"40-0",0.25,0,0
"1718",40,"40-0",0.275,0,0
"1719",40,"40-0",0.3,0,0
"1720",40,"40-0",0.325,0,0
"1721",40,"40-0",0.35,0,0
"1722",40,"40-0",0.375,0,0
"1723",40,"40-0",0.4,0,0
"1724",40,"40-0",0.425,0,0
"1725",40,"40-0",0.45,0,0
"1726",40,"40-0",0.475,0,0
"1727",40,"40-0",0.5,2,0.583941605839416
"1728",40,"40-0",0.525,1,0.291970802919708
"1729",40,"40-0",0.55,2,0.583941605839416
"1730",40,"40-0",0.575,4,1.16788321167883
"1731",40,"40-0",0.6,11,3.2116788321168
"1732",40,"40-0",0.625,20,5.83941605839416
"1733",40,"40-0",0.65,24,7.00729927007299
"1734",40,"40-0",0.675,30,8.75912408759123
"1735",40,"40-0",0.7,28,8.17518248175182
"1736",40,"40-0",0.725,11,3.2116788321168
"1737",40,"40-0",0.75,1,0.291970802919708
"1738",40,"40-0",0.775,2,0.583941605839416
"1739",40,"40-0",0.8,1,0.291970802919708
"1740",40,"40-0",0.825,0,0
"1741",40,"40-0",0.85,0,0
"1742",40,"40-0",0.875,0,0
"1743",40,"40-15",0.25,0,0
"1744",40,"40-15",0.275,0,0
"1745",40,"40-15",0.3,0,0
"1746",40,"40-15",0.325,0,0
"1747",40,"40-15",0.35,0,0
"1748",40,"40-15",0.375,1,0.258064516129032
"1749",40,"40-15",0.4,0,0
"1750",40,"40-15",0.425,0,0
"1751",40,"40-15",0.45,1,0.258064516129032
"1752",40,"40-15",0.475,2,0.516129032258065
"1753",40,"40-15",0.5,2,0.516129032258064
"1754",40,"40-15",0.525,0,0
"1755",40,"40-15",0.55,4,1.03225806451613
"1756",40,"40-15",0.575,4,1.03225806451613
"1757",40,"40-15",0.6,18,4.6451612903226
"1758",40,"40-15",0.625,26,6.70967741935483
"1759",40,"40-15",0.65,32,8.25806451612902
"1760",40,"40-15",0.675,34,8.77419354838709
"1761",40,"40-15",0.7,15,3.87096774193548
"1762",40,"40-15",0.725,12,3.0967741935484
"1763",40,"40-15",0.75,1,0.258064516129032
"1764",40,"40-15",0.775,3,0.774193548387096
"1765",40,"40-15",0.8,0,0
"1766",40,"40-15",0.825,0,0
"1767",40,"40-15",0.85,0,0
"1768",40,"40-15",0.875,0,0
"1769",40,"40-30",0.25,0,0
"1770",40,"40-30",0.275,0,0
"1771",40,"40-30",0.3,0,0
"1772",40,"40-30",0.325,0,0
"1773",40,"40-30",0.35,0,0
"1774",40,"40-30",0.375,0,0
"1775",40,"40-30",0.4,0,0
"1776",40,"40-30",0.425,0,0
"1777",40,"40-30",0.45,1,0.268456375838926
"1778",40,"40-30",0.475,3,0.80536912751678
"1779",40,"40-30",0.5,1,0.268456375838926
"1780",40,"40-30",0.525,4,1.0738255033557
"1781",40,"40-30",0.55,11,2.95302013422819
"1782",40,"40-30",0.575,26,6.97986577181207
"1783",40,"40-30",0.6,26,6.97986577181211
"1784",40,"40-30",0.625,36,9.66442953020133
"1785",40,"40-30",0.65,24,6.44295302013422
"1786",40,"40-30",0.675,9,2.41610738255033
"1787",40,"40-30",0.7,6,1.61073825503356
"1788",40,"40-30",0.725,1,0.268456375838927
"1789",40,"40-30",0.75,1,0.268456375838926
"1790",40,"40-30",0.775,0,0
"1791",40,"40-30",0.8,0,0
"1792",40,"40-30",0.825,0,0
"1793",40,"40-30",0.85,0,0
"1794",40,"40-30",0.875,0,0
"1795",40,"40-40",0.25,0,0
"1796",40,"40-40",0.275,0,0
"1797",40,"40-40",0.3,0,0
"1798",40,"40-40",0.325,0,0
"1799",40,"40-40",0.35,0,0
"1800",40,"40-40",0.375,0,0
"1801",40,"40-40",0.4,0,0
"1802",40,"40-40",0.425,0,0
"1803",40,"40-40",0.45,0,0
"1804",40,"40-40",0.475,3,0.869565217391306
"1805",40,"40-40",0.5,5,1.44927536231884
"1806",40,"40-40",0.525,12,3.47826086956521
"1807",40,"40-40",0.55,10,2.89855072463768
"1808",40,"40-40",0.575,17,4.92753623188405
"1809",40,"40-40",0.6,30,8.69565217391307
"1810",40,"40-40",0.625,26,7.53623188405796
"1811",40,"40-40",0.65,11,3.18840579710145
"1812",40,"40-40",0.675,14,4.05797101449275
"1813",40,"40-40",0.7,6,1.73913043478261
"1814",40,"40-40",0.725,3,0.869565217391307
"1815",40,"40-40",0.75,0,0
"1816",40,"40-40",0.775,0,0
"1817",40,"40-40",0.8,0,0
"1818",40,"40-40",0.825,1,0.289855072463768
"1819",40,"40-40",0.85,0,0
"1820",40,"40-40",0.875,0,0
"1821",40,"40-50",0.25,0,0
"1822",40,"40-50",0.275,0,0
"1823",40,"40-50",0.3,0,0
"1824",40,"40-50",0.325,0,0
"1825",40,"40-50",0.35,0,0
"1826",40,"40-50",0.375,1,0.408163265306122
"1827",40,"40-50",0.4,1,0.408163265306122
"1828",40,"40-50",0.425,0,0
"1829",40,"40-50",0.45,3,1.22448979591837
"1830",40,"40-50",0.475,1,0.408163265306123
"1831",40,"40-50",0.5,2,0.816326530612244
"1832",40,"40-50",0.525,9,3.6734693877551
"1833",40,"40-50",0.55,16,6.53061224489795
"1834",40,"40-50",0.575,14,5.71428571428571
"1835",40,"40-50",0.6,14,5.71428571428573
"1836",40,"40-50",0.625,15,6.12244897959183
"1837",40,"40-50",0.65,11,4.48979591836734
"1838",40,"40-50",0.675,7,2.85714285714285
"1839",40,"40-50",0.7,0,0
"1840",40,"40-50",0.725,2,0.816326530612248
"1841",40,"40-50",0.75,2,0.816326530612244
"1842",40,"40-50",0.775,0,0
"1843",40,"40-50",0.8,0,0
"1844",40,"40-50",0.825,0,0
"1845",40,"40-50",0.85,0,0
"1846",40,"40-50",0.875,0,0
"1847",40,"50-40",0.25,0,0
"1848",40,"50-40",0.275,0,0
"1849",40,"50-40",0.3,0,0
"1850",40,"50-40",0.325,0,0
"1851",40,"50-40",0.35,0,0
"1852",40,"50-40",0.375,0,0
"1853",40,"50-40",0.4,0,0
"1854",40,"50-40",0.425,1,0.310077519379845
"1855",40,"50-40",0.45,1,0.310077519379845
"1856",40,"50-40",0.475,2,0.620155038759691
"1857",40,"50-40",0.5,1,0.310077519379845
"1858",40,"50-40",0.525,4,1.24031007751938
"1859",40,"50-40",0.55,13,4.03100775193798
"1860",40,"50-40",0.575,13,4.03100775193798
"1861",40,"50-40",0.6,23,7.13178294573646
"1862",40,"50-40",0.625,22,6.82170542635658
"1863",40,"50-40",0.65,20,6.20155038759689
"1864",40,"50-40",0.675,12,3.72093023255814
"1865",40,"50-40",0.7,7,2.17054263565891
"1866",40,"50-40",0.725,4,1.24031007751938
"1867",40,"50-40",0.75,3,0.930232558139534
"1868",40,"50-40",0.775,3,0.930232558139534
"1869",40,"50-40",0.8,0,0
"1870",40,"50-40",0.825,0,0
"1871",40,"50-40",0.85,0,0
"1872",40,"50-40",0.875,0,0
"1873",30,"0-0",0.25,0,0
"1874",30,"0-0",0.275,0,0
"1875",30,"0-0",0.3,0,0
"1876",30,"0-0",0.325,0,0
"1877",30,"0-0",0.35,0,0
"1878",30,"0-0",0.375,0,0
"1879",30,"0-0",0.4,1,0.212765957446808
"1880",30,"0-0",0.425,0,0
"1881",30,"0-0",0.45,0,0
"1882",30,"0-0",0.475,0,0
"1883",30,"0-0",0.5,2,0.425531914893617
"1884",30,"0-0",0.525,2,0.425531914893617
"1885",30,"0-0",0.55,8,1.70212765957447
"1886",30,"0-0",0.575,26,5.53191489361702
"1887",30,"0-0",0.6,36,7.65957446808513
"1888",30,"0-0",0.625,49,10.4255319148936
"1889",30,"0-0",0.65,34,7.23404255319148
"1890",30,"0-0",0.675,21,4.46808510638297
"1891",30,"0-0",0.7,7,1.48936170212766
"1892",30,"0-0",0.725,0,0
"1893",30,"0-0",0.75,1,0.212765957446808
"1894",30,"0-0",0.775,1,0.212765957446808
"1895",30,"0-0",0.8,0,0
"1896",30,"0-0",0.825,0,0
"1897",30,"0-0",0.85,0,0
"1898",30,"0-0",0.875,0,0
"1899",30,"0-15",0.25,0,0
"1900",30,"0-15",0.275,0,0
"1901",30,"0-15",0.3,0,0
"1902",30,"0-15",0.325,0,0
"1903",30,"0-15",0.35,0,0
"1904",30,"0-15",0.375,0,0
"1905",30,"0-15",0.4,0,0
"1906",30,"0-15",0.425,2,0.547945205479453
"1907",30,"0-15",0.45,1,0.273972602739726
"1908",30,"0-15",0.475,5,1.36986301369863
"1909",30,"0-15",0.5,6,1.64383561643835
"1910",30,"0-15",0.525,5,1.36986301369863
"1911",30,"0-15",0.55,19,5.20547945205479
"1912",30,"0-15",0.575,27,7.3972602739726
"1913",30,"0-15",0.6,28,7.67123287671236
"1914",30,"0-15",0.625,33,9.04109589041095
"1915",30,"0-15",0.65,8,2.19178082191781
"1916",30,"0-15",0.675,8,2.19178082191781
"1917",30,"0-15",0.7,1,0.273972602739726
"1918",30,"0-15",0.725,1,0.273972602739727
"1919",30,"0-15",0.75,1,0.273972602739726
"1920",30,"0-15",0.775,1,0.273972602739726
"1921",30,"0-15",0.8,0,0
"1922",30,"0-15",0.825,0,0
"1923",30,"0-15",0.85,0,0
"1924",30,"0-15",0.875,0,0
"1925",30,"0-30",0.25,0,0
"1926",30,"0-30",0.275,0,0
"1927",30,"0-30",0.3,0,0
"1928",30,"0-30",0.325,0,0
"1929",30,"0-30",0.35,0,0
"1930",30,"0-30",0.375,0,0
"1931",30,"0-30",0.4,1,0.384615384615384
"1932",30,"0-30",0.425,0,0
"1933",30,"0-30",0.45,2,0.769230769230768
"1934",30,"0-30",0.475,4,1.53846153846154
"1935",30,"0-30",0.5,6,2.30769230769231
"1936",30,"0-30",0.525,3,1.15384615384615
"1937",30,"0-30",0.55,9,3.46153846153846
"1938",30,"0-30",0.575,11,4.23076923076923
