47,Thanasi Kokkinakis,15-40,20,1,.40000001,10,-1
47,Thanasi Kokkinakis,30-0,20,1,.64864862,37,0.885091278064
47,Thanasi Kokkinakis,30-15,20,1,.67346936,49,1.32492524378
47,Thanasi Kokkinakis,30-30,20,1,.63333333,30,-1
47,Thanasi Kokkinakis,30-40,20,1,.73333335,15,-1
47,Thanasi Kokkinakis,40-0,20,1,.79166669,24,-1
47,Thanasi Kokkinakis,40-15,20,1,.60526317,38,0.775394257118
47,Thanasi Kokkinakis,40-30,20,1,.7647059,34,1.87277710417
47,Thanasi Kokkinakis,40-40,20,1,.52631581,19,-1
47,Thanasi Kokkinakis,40-50,20,1,.41666666,12,-1
47,Thanasi Kokkinakis,50-40,20,1,.61538464,13,-1
49,Evgeny Donskoy,0-0,20,1,.60000002,115,0.855172540005
49,Evgeny Donskoy,0-15,20,1,.52173913,46,0.620564993644
49,Evgeny Donskoy,0-30,20,1,.59090906,22,-1
49,Evgeny Donskoy,0-40,20,1,.44444445,9,-1
49,Evgeny Donskoy,15-0,20,1,.52941179,68,0.465148023737
49,Evgeny Donskoy,15-15,20,1,.63157892,57,1.28111834501
49,Evgeny Donskoy,15-30,20,1,.70588237,34,1.87992712614
49,Evgeny Donskoy,15-40,20,1,.42857143,14,-1
49,Evgeny Donskoy,30-0,20,1,.80555558,36,1.97939070172
49,Evgeny Donskoy,30-15,20,1,.55813956,43,0.578521174423
49,Evgeny Donskoy,30-30,20,1,.62790698,43,1.09243899975
49,Evgeny Donskoy,30-40,20,1,.68181819,22,-1
49,Evgeny Donskoy,40-0,20,1,.65517241,29,-1
49,Evgeny Donskoy,40-15,20,1,.7647059,34,1.72747594175
49,Evgeny Donskoy,40-30,20,1,.60000002,35,0.774418794474
49,Evgeny Donskoy,40-40,20,1,.62068963,29,-1
49,Evgeny Donskoy,40-50,20,1,.625,16,-1
49,Evgeny Donskoy,50-40,20,1,.68181819,22,-1
50,Benjamin Becker,0-0,20,1,.59842521,254,0.841705200021
50,Benjamin Becker,0-15,20,1,.64705884,102,1.41822309916
50,Benjamin Becker,0-30,20,1,.75,36,1.39140808829
50,Benjamin Becker,0-40,20,1,.44444445,9,-1
50,Benjamin Becker,15-0,20,1,.59868419,152,0.836416077006
50,Benjamin Becker,15-15,20,1,.57480317,127,0.989268924675
50,Benjamin Becker,15-30,20,1,.67901236,81,1.65139355036
50,Benjamin Becker,15-40,20,1,.73333335,30,-1
50,Benjamin Becker,30-0,20,1,.64835167,91,0.883020291449
50,Benjamin Becker,30-15,20,1,.66666669,105,1.28089897676
50,Benjamin Becker,30-30,20,1,.62222224,90,1.05661656327
50,Benjamin Becker,30-40,20,1,.5535714,56,0.733835436628
50,Benjamin Becker,40-0,20,1,.62711865,59,0.478428427945
50,Benjamin Becker,40-15,20,1,.69565219,92,1.31513495545
